product_id,store_id,missing_start_date,missing_end_date
product_0,store_219,2024-07-30,2024-09-11
product_0,store_219,2024-11-07,2024-11-17
product_0,store_219,2024-12-04,2024-12-26
product_0,store_22,2024-06-03,2024-07-15
product_0,store_22,2024-07-19,2024-07-31
product_0,store_22,2024-09-23,2024-12-31
product_0,store_220,2024-06-01,2024-12-31
product_0,store_221,2024-06-09,2024-06-29
product_0,store_221,2024-07-20,2024-08-09
product_0,store_221,2024-08-30,2024-09-11
product_0,store_222,2024-06-12,2024-06-22
product_0,store_222,2024-06-30,2024-07-13
product_0,store_222,2024-07-22,2024-08-10
product_0,store_222,2024-10-22,2024-11-24
product_0,store_222,2024-11-27,2024-12-31
product_0,store_223,2024-08-02,2024-08-27
product_0,store_223,2024-09-23,2024-10-04
product_0,store_223,2024-11-19,2024-11-30
product_0,store_224,2024-06-01,2024-06-29
product_0,store_224,2024-07-12,2024-08-04
product_0,store_224,2024-08-18,2024-09-13
product_0,store_224,2024-09-15,2024-10-14
product_0,store_224,2024-10-16,2024-10-26
product_0,store_224,2024-10-28,2024-11-30
product_0,store_225,2024-08-05,2024-09-04
product_0,store_225,2024-09-06,2024-10-02
product_0,store_225,2024-10-04,2024-11-16
product_0,store_225,2024-11-28,2024-12-15
product_0,store_225,2024-12-17,2024-12-27
product_0,store_226,2024-07-21,2024-08-07
product_0,store_226,2024-08-09,2024-08-19
product_0,store_226,2024-09-07,2024-10-09
product_0,store_226,2024-10-26,2024-11-11
product_0,store_226,2024-11-13,2024-12-14
product_0,store_227,2024-06-01,2024-12-28
product_0,store_228,2024-08-17,2024-09-01
product_0,store_228,2024-11-11,2024-12-02
product_0,store_229,2024-06-01,2024-12-28
product_0,store_23,2024-08-23,2024-09-09
product_0,store_23,2024-09-30,2024-10-22
product_0,store_23,2024-11-20,2024-12-31
product_0,store_230,2024-11-25,2024-12-28
product_0,store_231,2024-06-10,2024-06-23
product_0,store_231,2024-06-25,2024-07-05
product_0,store_231,2024-08-05,2024-08-16
product_0,store_231,2024-08-28,2024-09-24
product_0,store_231,2024-09-26,2024-12-25
product_0,store_232,2024-06-01,2024-12-28
product_0,store_233,2024-06-01,2024-06-12
product_0,store_233,2024-06-14,2024-06-24
product_0,store_233,2024-06-30,2024-07-19
product_0,store_233,2024-07-29,2024-08-26
product_0,store_233,2024-08-28,2024-09-20
product_0,store_233,2024-09-22,2024-10-06
product_0,store_233,2024-10-19,2024-10-29
product_0,store_233,2024-11-09,2024-12-07
product_0,store_233,2024-12-18,2024-12-31
product_0,store_234,2024-06-01,2024-12-31
product_0,store_235,2024-07-21,2024-08-08
product_0,store_235,2024-09-12,2024-09-28
product_0,store_235,2024-11-06,2024-11-17
product_0,store_235,2024-11-19,2024-11-30
product_0,store_236,2024-08-12,2024-08-24
product_0,store_236,2024-08-31,2024-09-22
product_0,store_236,2024-12-09,2024-12-28
product_0,store_237,2024-06-10,2024-06-21
product_0,store_237,2024-09-07,2024-09-18
product_0,store_237,2024-09-20,2024-11-10
product_0,store_237,2024-11-12,2024-12-26
product_0,store_238,2024-06-01,2024-06-13
product_0,store_238,2024-08-11,2024-08-22
product_0,store_238,2024-10-07,2024-10-26
product_0,store_238,2024-11-10,2024-11-21
product_0,store_238,2024-11-28,2024-12-20
product_0,store_239,2024-06-20,2024-07-05
product_0,store_239,2024-07-23,2024-08-09
product_0,store_239,2024-08-18,2024-09-05
product_0,store_239,2024-10-07,2024-10-18
product_0,store_239,2024-10-20,2024-11-05
product_0,store_239,2024-11-28,2024-12-29
product_0,store_24,2024-06-23,2024-07-17
product_0,store_24,2024-07-19,2024-08-07
product_0,store_24,2024-09-22,2024-10-15
product_0,store_24,2024-10-17,2024-12-28
product_0,store_240,2024-06-01,2024-12-27
product_0,store_241,2024-06-01,2024-11-23
product_0,store_241,2024-12-04,2024-12-31
product_0,store_242,2024-06-21,2024-07-12
product_0,store_242,2024-07-15,2024-09-03
product_0,store_242,2024-09-21,2024-10-09
product_0,store_242,2024-11-15,2024-12-28
product_0,store_243,2024-06-10,2024-07-05
product_0,store_243,2024-09-23,2024-10-15
product_0,store_243,2024-10-21,2024-11-12
product_0,store_243,2024-11-14,2024-12-31
product_0,store_244,2024-06-01,2024-06-16
product_0,store_244,2024-06-29,2024-08-01
product_0,store_244,2024-12-01,2024-12-28
product_0,store_245,2024-06-01,2024-12-26
product_0,store_246,2024-06-01,2024-06-22
product_0,store_246,2024-06-24,2024-07-18
product_0,store_246,2024-07-20,2024-08-01
product_0,store_246,2024-10-26,2024-12-18
product_0,store_246,2024-12-20,2024-12-31
product_0,store_247,2024-06-17,2024-07-21
product_0,store_247,2024-08-23,2024-10-20
product_0,store_247,2024-11-22,2024-12-21
product_0,store_248,2024-08-13,2024-08-24
product_0,store_248,2024-11-08,2024-12-02
product_0,store_248,2024-12-04,2024-12-31
product_0,store_249,2024-09-02,2024-09-15
product_0,store_249,2024-10-09,2024-10-20
product_0,store_249,2024-10-31,2024-12-12
product_0,store_25,2024-06-01,2024-06-15
product_0,store_25,2024-06-28,2024-08-05
product_0,store_25,2024-08-07,2024-08-30
product_0,store_25,2024-09-01,2024-09-19
product_0,store_25,2024-09-21,2024-11-02
product_0,store_25,2024-11-04,2024-11-22
product_0,store_25,2024-12-06,2024-12-23
product_0,store_250,2024-06-03,2024-06-24
product_0,store_250,2024-07-13,2024-07-28
product_0,store_250,2024-09-02,2024-09-15
product_0,store_250,2024-09-17,2024-09-28
product_0,store_250,2024-10-03,2024-11-15
product_0,store_250,2024-11-24,2024-12-26
product_0,store_251,2024-06-01,2024-12-31
product_0,store_252,2024-06-01,2024-06-16
product_0,store_252,2024-10-04,2024-10-15
product_0,store_252,2024-10-23,2024-11-02
product_0,store_252,2024-11-11,2024-11-28
product_0,store_252,2024-12-02,2024-12-23
product_0,store_253,2024-07-19,2024-08-03
product_0,store_253,2024-09-09,2024-09-21
product_0,store_253,2024-09-25,2024-10-08
product_0,store_253,2024-10-31,2024-11-13
product_0,store_253,2024-11-15,2024-12-21
product_0,store_254,2024-06-01,2024-06-13
product_0,store_254,2024-09-23,2024-10-23
product_0,store_254,2024-12-16,2024-12-31
product_0,store_255,2024-07-27,2024-08-14
product_0,store_255,2024-11-11,2024-11-22
product_0,store_255,2024-11-27,2024-12-31
product_0,store_256,2024-06-15,2024-07-13
product_0,store_256,2024-07-23,2024-08-04
product_0,store_256,2024-08-06,2024-08-16
product_0,store_256,2024-08-21,2024-09-01
product_0,store_256,2024-09-19,2024-09-29
product_0,store_256,2024-10-17,2024-11-09
product_0,store_256,2024-11-21,2024-12-05
product_0,store_256,2024-12-12,2024-12-31
product_0,store_257,2024-06-14,2024-06-27
product_0,store_257,2024-07-18,2024-08-08
product_0,store_257,2024-08-10,2024-09-29
product_0,store_257,2024-10-04,2024-10-18
product_0,store_257,2024-11-25,2024-12-31
product_0,store_258,2024-06-09,2024-06-19
product_0,store_258,2024-06-29,2024-07-09
product_0,store_258,2024-07-31,2024-08-12
product_0,store_258,2024-08-22,2024-09-03
product_0,store_258,2024-09-16,2024-09-26
product_0,store_258,2024-10-09,2024-11-14
product_0,store_258,2024-11-27,2024-12-31
product_0,store_259,2024-06-05,2024-06-20
product_0,store_259,2024-06-30,2024-07-11
product_0,store_259,2024-07-13,2024-08-06
product_0,store_259,2024-08-08,2024-08-25
product_0,store_259,2024-09-05,2024-09-19
product_0,store_259,2024-10-17,2024-10-30
product_0,store_259,2024-11-02,2024-11-13
product_0,store_259,2024-11-15,2024-11-26
product_0,store_259,2024-11-28,2024-12-21
product_0,store_26,2024-06-01,2024-12-28
product_0,store_260,2024-06-15,2024-06-29
product_0,store_260,2024-09-12,2024-09-22
product_0,store_260,2024-11-03,2024-11-14
product_0,store_260,2024-11-22,2024-12-05
product_0,store_260,2024-12-07,2024-12-31
product_0,store_261,2024-06-01,2024-06-13
product_0,store_261,2024-07-05,2024-07-17
product_0,store_261,2024-08-03,2024-08-20
product_0,store_261,2024-09-27,2024-10-09
product_0,store_261,2024-11-27,2024-12-31
product_0,store_262,2024-06-12,2024-07-04
product_0,store_262,2024-07-06,2024-07-19
product_0,store_262,2024-07-21,2024-08-11
product_0,store_262,2024-08-13,2024-08-30
product_0,store_262,2024-09-08,2024-09-19
product_0,store_262,2024-09-21,2024-10-04
product_0,store_262,2024-10-14,2024-10-28
product_0,store_262,2024-11-13,2024-11-29
product_0,store_263,2024-07-06,2024-07-16
product_0,store_263,2024-07-24,2024-08-12
product_0,store_263,2024-09-17,2024-10-02
product_0,store_263,2024-12-14,2024-12-31
product_0,store_264,2024-06-09,2024-06-29
product_0,store_264,2024-07-08,2024-07-23
product_0,store_264,2024-08-01,2024-08-14
product_0,store_264,2024-08-30,2024-12-16
product_0,store_264,2024-12-18,2024-12-31
product_0,store_265,2024-06-01,2024-12-27
product_0,store_266,2024-09-24,2024-10-05
product_0,store_266,2024-11-25,2024-12-26
product_0,store_267,2024-06-01,2024-06-11
product_0,store_267,2024-06-19,2024-07-01
product_0,store_267,2024-07-23,2024-08-20
product_0,store_267,2024-08-22,2024-09-22
product_0,store_267,2024-10-14,2024-11-09
product_0,store_267,2024-11-20,2024-12-03
product_0,store_267,2024-12-20,2024-12-31
product_0,store_268,2024-07-14,2024-07-29
product_0,store_268,2024-07-31,2024-08-19
product_0,store_268,2024-10-22,2024-11-08
product_0,store_268,2024-12-07,2024-12-21
product_0,store_269,2024-06-03,2024-06-16
product_0,store_269,2024-06-24,2024-08-04
product_0,store_269,2024-08-26,2024-09-19
product_0,store_269,2024-09-27,2024-10-07
product_0,store_269,2024-10-09,2024-10-25
product_0,store_269,2024-10-27,2024-11-15
product_0,store_27,2024-06-01,2024-12-27
product_0,store_270,2024-06-11,2024-06-28
product_0,store_270,2024-06-30,2024-07-20
product_0,store_270,2024-07-22,2024-08-05
product_0,store_270,2024-08-07,2024-08-25
product_0,store_270,2024-08-27,2024-09-11
product_0,store_270,2024-09-21,2024-10-03
product_0,store_270,2024-10-08,2024-10-18
product_0,store_270,2024-10-20,2024-11-12
product_0,store_270,2024-11-22,2024-12-27
product_0,store_271,2024-09-21,2024-10-02
product_0,store_271,2024-11-18,2024-12-08
product_0,store_272,2024-06-12,2024-06-22
product_0,store_272,2024-06-24,2024-07-19
product_0,store_272,2024-07-29,2024-08-15
product_0,store_272,2024-08-17,2024-08-27
product_0,store_272,2024-08-29,2024-09-25
product_0,store_272,2024-09-27,2024-10-18
product_0,store_272,2024-10-29,2024-11-12
product_0,store_272,2024-11-16,2024-11-28
product_0,store_272,2024-11-30,2024-12-21
product_0,store_273,2024-06-04,2024-07-09
product_0,store_273,2024-07-11,2024-09-30
product_0,store_273,2024-10-28,2024-11-08
product_0,store_273,2024-11-10,2024-11-20
product_0,store_273,2024-12-02,2024-12-14
product_0,store_273,2024-12-16,2024-12-31
product_0,store_274,2024-06-03,2024-06-13
product_0,store_274,2024-07-13,2024-08-01
product_0,store_274,2024-08-16,2024-08-29
product_0,store_274,2024-08-31,2024-09-19
product_0,store_274,2024-09-29,2024-10-15
product_0,store_274,2024-11-04,2024-11-19
product_0,store_274,2024-11-24,2024-12-18
product_0,store_275,2024-11-14,2024-11-24
product_0,store_276,2024-06-01,2024-12-28
product_0,store_277,2024-06-03,2024-06-15
product_0,store_277,2024-09-08,2024-09-22
product_0,store_277,2024-10-07,2024-10-17
product_0,store_277,2024-11-25,2024-12-31
product_0,store_278,2024-11-25,2024-12-20
product_0,store_279,2024-06-15,2024-06-30
product_0,store_279,2024-07-22,2024-08-17
product_0,store_279,2024-10-10,2024-11-28
product_0,store_279,2024-12-05,2024-12-31
product_0,store_28,2024-10-04,2024-10-24
product_0,store_28,2024-11-25,2024-12-05
product_0,store_280,2024-06-26,2024-08-02
product_0,store_280,2024-08-26,2024-09-05
product_0,store_280,2024-10-07,2024-11-05
product_0,store_280,2024-11-14,2024-12-08
product_0,store_280,2024-12-16,2024-12-31
product_0,store_281,2024-09-06,2024-10-13
product_0,store_281,2024-10-16,2024-10-26
product_0,store_281,2024-10-28,2024-11-12
product_0,store_281,2024-12-01,2024-12-31
product_0,store_282,2024-11-05,2024-11-29
product_0,store_283,2024-07-05,2024-07-16
product_0,store_283,2024-08-19,2024-08-29
product_0,store_283,2024-09-14,2024-09-25
product_0,store_283,2024-10-26,2024-11-21
product_0,store_283,2024-11-23,2024-12-06
product_0,store_284,2024-06-01,2024-06-17
product_0,store_284,2024-07-05,2024-07-26
product_0,store_284,2024-08-15,2024-08-28
product_0,store_284,2024-09-05,2024-09-25
product_0,store_284,2024-09-27,2024-11-03
product_0,store_284,2024-11-05,2024-12-31
product_0,store_285,2024-06-05,2024-06-16
product_0,store_285,2024-06-20,2024-08-25
product_0,store_285,2024-08-30,2024-09-11
product_0,store_285,2024-09-13,2024-10-20
product_0,store_285,2024-10-23,2024-11-12
product_0,store_285,2024-11-14,2024-11-24
product_0,store_285,2024-12-08,2024-12-31
product_0,store_286,2024-06-06,2024-07-01
product_0,store_286,2024-07-05,2024-08-04
product_0,store_286,2024-08-06,2024-09-26
product_0,store_286,2024-10-25,2024-12-06
product_0,store_287,2024-06-02,2024-06-21
product_0,store_287,2024-08-14,2024-08-25
product_0,store_287,2024-09-26,2024-10-25
product_0,store_287,2024-10-27,2024-11-18
product_0,store_287,2024-11-28,2024-12-18
product_0,store_288,2024-06-26,2024-07-17
product_0,store_288,2024-12-09,2024-12-31
product_0,store_289,2024-06-15,2024-06-25
product_0,store_289,2024-06-27,2024-07-11
product_0,store_289,2024-08-06,2024-08-30
product_0,store_289,2024-09-01,2024-09-29
product_0,store_289,2024-10-13,2024-12-14
product_0,store_289,2024-12-18,2024-12-28
product_0,store_29,2024-06-18,2024-07-01
product_0,store_29,2024-08-10,2024-08-20
product_0,store_29,2024-10-09,2024-11-10
product_0,store_29,2024-11-21,2024-12-31
product_0,store_290,2024-06-01,2024-07-04
product_0,store_290,2024-10-13,2024-10-26
product_0,store_290,2024-11-19,2024-11-30
product_0,store_290,2024-12-12,2024-12-31
product_0,store_291,2024-06-01,2024-12-26
product_0,store_292,2024-06-01,2024-12-27
product_0,store_293,2024-06-01,2024-06-13
product_0,store_293,2024-06-21,2024-07-29
product_0,store_293,2024-09-05,2024-09-29
product_0,store_293,2024-11-12,2024-12-31
product_0,store_294,2024-06-01,2024-12-26
product_0,store_295,2024-11-18,2024-12-31
product_0,store_296,2024-06-22,2024-07-04
product_0,store_296,2024-07-13,2024-07-25
product_0,store_296,2024-08-04,2024-08-15
product_0,store_296,2024-08-20,2024-09-20
product_0,store_296,2024-09-30,2024-11-18
product_0,store_296,2024-11-20,2024-12-01
product_0,store_296,2024-12-19,2024-12-31
product_0,store_297,2024-06-21,2024-07-10
product_0,store_297,2024-07-12,2024-08-18
product_0,store_297,2024-08-20,2024-08-31
product_0,store_297,2024-09-16,2024-10-05
product_0,store_297,2024-11-04,2024-11-15
product_0,store_297,2024-11-18,2024-11-30
product_0,store_297,2024-12-08,2024-12-18
product_0,store_298,2024-06-01,2024-12-28
product_0,store_299,2024-06-17,2024-06-29
product_0,store_299,2024-07-18,2024-08-08
product_0,store_299,2024-08-17,2024-08-31
product_0,store_299,2024-09-21,2024-10-18
product_0,store_299,2024-11-02,2024-11-14
product_0,store_3,2024-06-23,2024-07-29
product_0,store_3,2024-07-31,2024-08-24
product_0,store_3,2024-08-26,2024-09-19
product_0,store_3,2024-09-21,2024-10-04
product_0,store_3,2024-11-03,2024-11-16
product_0,store_3,2024-11-18,2024-12-13
product_0,store_3,2024-12-17,2024-12-28
product_0,store_30,2024-06-04,2024-07-02
product_0,store_30,2024-07-04,2024-07-15
product_0,store_30,2024-07-17,2024-08-31
product_0,store_30,2024-09-05,2024-10-17
product_0,store_30,2024-10-19,2024-11-02
product_0,store_30,2024-11-10,2024-12-31
product_0,store_300,2024-06-01,2024-12-30
product_0,store_301,2024-06-12,2024-07-25
product_0,store_301,2024-08-06,2024-08-21
product_0,store_301,2024-09-11,2024-09-30
product_0,store_301,2024-10-02,2024-10-20
product_0,store_301,2024-10-22,2024-11-30
product_0,store_301,2024-12-02,2024-12-31
product_0,store_302,2024-06-08,2024-06-20
product_0,store_302,2024-06-24,2024-07-26
product_0,store_302,2024-09-02,2024-09-13
product_0,store_302,2024-09-15,2024-10-13
product_0,store_302,2024-10-25,2024-11-17
product_0,store_302,2024-11-21,2024-12-02
product_0,store_303,2024-06-16,2024-07-10
product_0,store_303,2024-11-09,2024-11-19
product_0,store_304,2024-06-01,2024-06-19
product_0,store_304,2024-09-14,2024-09-30
product_0,store_304,2024-11-08,2024-11-19
product_0,store_304,2024-11-26,2024-12-06
product_0,store_305,2024-07-11,2024-08-02
product_0,store_305,2024-08-04,2024-09-22
product_0,store_305,2024-10-06,2024-10-22
product_0,store_305,2024-11-24,2024-12-12
product_0,store_306,2024-07-26,2024-08-05
product_0,store_306,2024-08-08,2024-09-06
product_0,store_306,2024-11-19,2024-12-31
product_0,store_307,2024-06-01,2024-12-26
product_0,store_308,2024-06-09,2024-06-19
product_0,store_308,2024-06-21,2024-07-01
product_0,store_308,2024-07-07,2024-07-21
product_0,store_308,2024-07-23,2024-08-07
product_0,store_308,2024-08-22,2024-12-27
product_0,store_309,2024-06-01,2024-12-31
product_0,store_31,2024-07-08,2024-07-20
product_0,store_31,2024-07-22,2024-08-20
product_0,store_31,2024-08-28,2024-09-08
product_0,store_31,2024-10-07,2024-10-26
product_0,store_31,2024-10-31,2024-11-29
product_0,store_310,2024-06-01,2024-12-28
product_0,store_311,2024-06-10,2024-06-26
product_0,store_311,2024-06-28,2024-08-09
product_0,store_311,2024-09-13,2024-09-27
product_0,store_311,2024-10-02,2024-11-02
product_0,store_311,2024-11-04,2024-12-14
product_0,store_311,2024-12-16,2024-12-31
product_0,store_312,2024-07-07,2024-07-19
product_0,store_312,2024-07-23,2024-08-28
product_0,store_312,2024-08-30,2024-09-11
product_0,store_312,2024-10-02,2024-10-14
product_0,store_312,2024-11-03,2024-11-13
product_0,store_312,2024-11-15,2024-12-07
product_0,store_312,2024-12-09,2024-12-22
product_0,store_313,2024-11-11,2024-12-20
product_0,store_314,2024-08-18,2024-09-05
product_0,store_314,2024-09-07,2024-11-02
product_0,store_314,2024-11-04,2024-11-24
product_0,store_315,2024-06-02,2024-06-12
product_0,store_315,2024-06-14,2024-07-03
product_0,store_315,2024-07-07,2024-10-05
product_0,store_315,2024-10-07,2024-10-21
product_0,store_315,2024-11-12,2024-11-24
product_0,store_315,2024-12-09,2024-12-23
product_0,store_316,2024-06-01,2024-12-31
product_0,store_317,2024-06-06,2024-06-23
product_0,store_317,2024-07-02,2024-07-14
product_0,store_317,2024-07-16,2024-08-05
product_0,store_317,2024-08-07,2024-08-22
product_0,store_317,2024-09-05,2024-09-16
product_0,store_317,2024-09-23,2024-10-03
product_0,store_317,2024-11-05,2024-11-17
product_0,store_317,2024-11-25,2024-12-31
product_0,store_318,2024-06-01,2024-12-31
product_0,store_319,2024-07-24,2024-08-16
product_0,store_319,2024-09-07,2024-10-02
product_0,store_319,2024-11-26,2024-12-31
product_0,store_32,2024-06-27,2024-07-19
product_0,store_32,2024-09-10,2024-09-21
product_0,store_32,2024-10-01,2024-10-12
product_0,store_32,2024-11-17,2024-12-01
product_0,store_320,2024-06-28,2024-07-09
product_0,store_320,2024-07-11,2024-07-21
product_0,store_320,2024-08-12,2024-08-30
product_0,store_320,2024-09-16,2024-10-10
product_0,store_320,2024-10-12,2024-12-02
product_0,store_320,2024-12-10,2024-12-28
product_0,store_321,2024-08-19,2024-10-11
product_0,store_321,2024-12-06,2024-12-29
product_0,store_322,2024-06-15,2024-06-27
product_0,store_322,2024-06-29,2024-07-15
product_0,store_322,2024-07-17,2024-08-20
product_0,store_322,2024-08-25,2024-09-13
product_0,store_322,2024-09-15,2024-10-11
product_0,store_322,2024-10-29,2024-12-03
product_0,store_322,2024-12-05,2024-12-28
product_0,store_323,2024-06-13,2024-07-10
product_0,store_323,2024-08-21,2024-09-21
product_0,store_323,2024-11-28,2024-12-31
product_0,store_324,2024-06-11,2024-06-23
product_0,store_324,2024-06-25,2024-07-05
product_0,store_324,2024-07-07,2024-08-08
product_0,store_324,2024-08-10,2024-09-08
product_0,store_324,2024-09-10,2024-12-25
product_0,store_325,2024-06-01,2024-06-20
product_0,store_325,2024-07-04,2024-07-21
product_0,store_325,2024-07-23,2024-08-18
product_0,store_325,2024-08-20,2024-09-02
product_0,store_325,2024-09-04,2024-10-22
product_0,store_325,2024-10-24,2024-11-09
product_0,store_325,2024-11-30,2024-12-16
product_0,store_326,2024-06-01,2024-07-16
product_0,store_326,2024-07-18,2024-07-30
product_0,store_326,2024-08-02,2024-11-22
product_0,store_326,2024-11-24,2024-12-31
product_0,store_327,2024-07-04,2024-07-30
product_0,store_327,2024-08-01,2024-09-07
product_0,store_327,2024-09-09,2024-09-26
product_0,store_327,2024-10-26,2024-11-05
product_0,store_327,2024-12-15,2024-12-31
product_0,store_328,2024-06-01,2024-12-28
product_0,store_329,2024-06-22,2024-08-01
product_0,store_329,2024-08-20,2024-09-29
product_0,store_329,2024-10-13,2024-10-24
product_0,store_329,2024-11-22,2024-12-23
product_0,store_33,2024-06-01,2024-07-09
product_0,store_33,2024-10-27,2024-11-22
product_0,store_330,2024-06-01,2024-12-28
product_0,store_331,2024-06-01,2024-06-17
product_0,store_331,2024-06-19,2024-07-11
product_0,store_331,2024-07-13,2024-07-25
product_0,store_331,2024-07-27,2024-08-15
product_0,store_331,2024-08-22,2024-09-07
product_0,store_331,2024-09-18,2024-10-30
product_0,store_331,2024-11-01,2024-12-08
product_0,store_332,2024-06-01,2024-12-28
product_0,store_333,2024-06-01,2024-06-19
product_0,store_333,2024-07-26,2024-08-11
product_0,store_333,2024-08-26,2024-09-07
product_0,store_333,2024-10-05,2024-10-27
product_0,store_333,2024-10-29,2024-11-19
product_0,store_334,2024-11-13,2024-12-30
product_0,store_335,2024-06-01,2024-12-28
product_0,store_336,2024-08-23,2024-09-04
product_0,store_336,2024-09-12,2024-10-11
product_0,store_336,2024-10-13,2024-11-08
product_0,store_336,2024-11-23,2024-12-31
product_0,store_337,2024-06-25,2024-07-18
product_0,store_337,2024-08-19,2024-09-03
product_0,store_337,2024-09-05,2024-09-28
product_0,store_337,2024-10-05,2024-10-17
product_0,store_337,2024-11-25,2024-12-31
product_0,store_338,2024-06-18,2024-06-29
product_0,store_338,2024-07-27,2024-08-09
product_0,store_338,2024-08-12,2024-08-24
product_0,store_338,2024-08-26,2024-09-23
product_0,store_338,2024-10-06,2024-11-12
product_0,store_338,2024-11-14,2024-11-26
product_0,store_338,2024-12-03,2024-12-31
product_0,store_339,2024-06-09,2024-06-20
product_0,store_339,2024-07-05,2024-07-19
product_0,store_339,2024-07-24,2024-08-03
product_0,store_339,2024-08-18,2024-08-30
product_0,store_339,2024-09-03,2024-09-18
product_0,store_339,2024-10-08,2024-10-19
product_0,store_339,2024-10-26,2024-11-06
product_0,store_339,2024-12-16,2024-12-31
product_0,store_34,2024-06-01,2024-06-21
product_0,store_34,2024-08-18,2024-09-05
product_0,store_34,2024-09-08,2024-10-01
product_0,store_34,2024-10-17,2024-10-29
product_0,store_34,2024-11-02,2024-12-20
product_0,store_340,2024-12-17,2024-12-31
product_0,store_341,2024-07-29,2024-08-10
product_0,store_341,2024-08-12,2024-08-22
product_0,store_341,2024-08-31,2024-09-14
product_0,store_341,2024-09-16,2024-09-26
product_0,store_341,2024-09-28,2024-10-12
product_0,store_341,2024-10-14,2024-10-24
product_0,store_341,2024-11-09,2024-12-09
product_0,store_341,2024-12-11,2024-12-26
product_0,store_342,2024-06-03,2024-06-18
product_0,store_342,2024-07-01,2024-07-23
product_0,store_342,2024-08-11,2024-08-21
product_0,store_342,2024-08-23,2024-09-09
product_0,store_342,2024-09-18,2024-09-28
product_0,store_342,2024-09-30,2024-10-15
product_0,store_342,2024-10-17,2024-12-03
product_0,store_342,2024-12-05,2024-12-16
product_0,store_343,2024-06-14,2024-06-29
product_0,store_343,2024-07-02,2024-07-20
product_0,store_343,2024-12-02,2024-12-31
product_0,store_344,2024-06-01,2024-12-29
product_0,store_345,2024-06-01,2024-07-12
product_0,store_345,2024-07-27,2024-08-15
product_0,store_345,2024-08-27,2024-09-08
product_0,store_345,2024-09-10,2024-09-20
product_0,store_345,2024-10-22,2024-11-07
product_0,store_345,2024-11-14,2024-12-02
product_0,store_345,2024-12-04,2024-12-20
product_0,store_346,2024-06-02,2024-07-09
product_0,store_346,2024-07-15,2024-08-06
product_0,store_346,2024-08-09,2024-08-21
product_0,store_346,2024-08-25,2024-09-09
product_0,store_346,2024-09-11,2024-09-29
product_0,store_346,2024-10-01,2024-10-15
product_0,store_346,2024-10-17,2024-12-31
product_0,store_347,2024-06-07,2024-06-27
product_0,store_347,2024-06-29,2024-07-14
product_0,store_347,2024-07-26,2024-08-07
product_0,store_347,2024-08-18,2024-08-29
product_0,store_347,2024-08-31,2024-09-19
product_0,store_347,2024-10-04,2024-10-14
product_0,store_347,2024-10-20,2024-11-01
product_0,store_347,2024-11-03,2024-12-12
product_0,store_347,2024-12-15,2024-12-31
product_0,store_348,2024-06-01,2024-06-28
product_0,store_348,2024-07-13,2024-07-24
product_0,store_348,2024-09-04,2024-09-22
product_0,store_348,2024-11-15,2024-12-01
product_0,store_348,2024-12-18,2024-12-31
product_0,store_349,2024-06-01,2024-07-11
product_0,store_349,2024-07-21,2024-08-17
product_0,store_349,2024-08-19,2024-08-29
product_0,store_349,2024-09-20,2024-10-01
product_0,store_349,2024-10-03,2024-10-13
product_0,store_349,2024-10-15,2024-11-17
product_0,store_349,2024-11-19,2024-12-16
product_0,store_35,2024-06-01,2024-06-27
product_0,store_35,2024-08-11,2024-08-21
product_0,store_35,2024-09-29,2024-10-12
product_0,store_350,2024-06-11,2024-07-19
product_0,store_350,2024-08-06,2024-08-18
product_0,store_350,2024-09-02,2024-09-28
product_0,store_350,2024-10-13,2024-10-26
product_0,store_350,2024-11-28,2024-12-31
product_0,store_351,2024-06-01,2024-12-28
product_0,store_352,2024-06-01,2024-06-14
product_0,store_352,2024-08-02,2024-08-25
product_0,store_352,2024-08-30,2024-09-18
product_0,store_352,2024-09-26,2024-10-25
product_0,store_352,2024-11-03,2024-11-30
product_0,store_352,2024-12-09,2024-12-28
product_0,store_353,2024-06-01,2024-12-31
product_0,store_354,2024-06-01,2024-06-22
product_0,store_354,2024-07-21,2024-08-02
product_0,store_354,2024-09-16,2024-09-26
product_0,store_354,2024-11-01,2024-11-11
product_0,store_355,2024-06-13,2024-08-20
product_0,store_355,2024-09-01,2024-09-17
product_0,store_355,2024-10-28,2024-11-07
product_0,store_355,2024-11-28,2024-12-31
product_0,store_356,2024-08-06,2024-08-27
product_0,store_356,2024-09-27,2024-10-08
product_0,store_356,2024-12-06,2024-12-29
product_0,store_357,2024-06-13,2024-07-12
product_0,store_357,2024-07-14,2024-07-29
product_0,store_357,2024-08-09,2024-09-15
product_0,store_357,2024-10-24,2024-11-30
product_0,store_358,2024-06-11,2024-07-11
product_0,store_358,2024-08-03,2024-08-15
product_0,store_358,2024-10-15,2024-10-25
product_0,store_358,2024-11-20,2024-12-31
product_0,store_359,2024-06-01,2024-07-02
product_0,store_359,2024-07-08,2024-07-23
product_0,store_359,2024-07-25,2024-08-05
product_0,store_359,2024-08-23,2024-09-06
product_0,store_359,2024-09-08,2024-10-26
product_0,store_359,2024-11-11,2024-12-04
product_0,store_359,2024-12-06,2024-12-31
product_0,store_36,2024-06-10,2024-07-14
product_0,store_36,2024-08-02,2024-08-17
product_0,store_36,2024-10-22,2024-11-17
product_0,store_36,2024-11-19,2024-11-29
product_0,store_360,2024-06-01,2024-12-29
product_0,store_361,2024-11-18,2024-12-31
